mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_clf__class_weight,param_clf__colsample_bytree,param_clf__max_bin,param_clf__min_child_samples,param_clf__num_leaves,param_clf__reg_alpha,param_clf__reg_lambda,param_clf__subsample,params,split0_test_roc_auc,split1_test_roc_auc,split2_test_roc_auc,split3_test_roc_auc,split4_test_roc_auc,mean_test_roc_auc,std_test_roc_auc,rank_test_roc_auc,split0_test_f1,split1_test_f1,split2_test_f1,split3_test_f1,split4_test_f1,mean_test_f1,std_test_f1,rank_test_f1,split0_test_accuracy,split1_test_accuracy,split2_test_accuracy,split3_test_accuracy,split4_test_accuracy,mean_test_accuracy,std_test_accuracy,rank_test_accuracy
11.94746117591858,1.7450522028224966,0.09338517189025879,0.0016910332589140738,,0.8,255,20,31,0.0,0.0,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8263070945018014,0.8182528718918134,0.8307320698625048,0.8350015349070169,0.8404516465606838,0.830149043544764,0.0075671618650157675,14,0.5451197053406999,0.5321100917431193,0.6126760563380281,0.5703971119133574,0.6045627376425855,0.5729731405955582,0.03170634857826469,17,0.7808340727595386,0.7737355811889973,0.8047914818101154,0.7888198757763976,0.8152753108348135,0.7926912644739724,0.015305900719731244,1
12.645432424545287,0.9775671495629779,0.09363846778869629,0.011205634946351945,,0.8,255,20,31,0.0,0.5,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8271472541321313,0.8189556977364161,0.8299868321134861,0.8385964487098703,0.8394931917354502,0.8308358848854709,0.007624185817619351,10,0.5531135531135531,0.5401459854014599,0.5899280575539568,0.572992700729927,0.5850860420650096,0.5682532677727814,0.01894640498591,18,0.7834960070984915,0.7763975155279503,0.7976929902395741,0.7923691215616682,0.8072824156305506,0.791447610011647,0.010773377924990515,4
11.504506731033326,0.3305442992011235,0.08707866668701172,0.003961182479245732,,0.8,255,20,31,0.5,0.0,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8252043849869939,0.8229383775224985,0.8258446027822209,0.8415188308855605,0.839408265358531,0.8309828923071609,0.00782943544573354,9,0.5477941176470589,0.5318761384335154,0.597864768683274,0.5527272727272727,0.5817490494296578,0.5624022693841557,0.0239613650820206,25,0.7817213842058562,0.771960958296362,0.7994676131322094,0.7817213842058562,0.8046181172291297,0.7878978914138827,0.012195972546101476,11
10.063754224777222,0.7125411223034415,0.07489514350891113,0.004700482599305388,,0.8,255,20,31,0.5,0.5,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8257819947328454,0.8208824099655858,0.8267009193285184,0.8383944872602718,0.8401887792035524,0.8303897180981548,0.007554140411559692,11,0.5325884543761639,0.5474452554744526,0.5985663082437276,0.5636363636363636,0.5882352941176471,0.566094335169671,0.024580988359885318,21,0.7772848269742679,0.7799467613132209,0.8012422360248447,0.7870452528837621,0.8072824156305506,0.7905602985653293,0.011789604337232326,6
18.062584829330444,0.17084343431617863,0.07828969955444336,0.006136222140464963,,0.8,255,20,63,0.0,0.0,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8179216551144717,0.8150376456142052,0.8216195692566203,0.8296313799621928,0.8304950398951767,0.8229410579685335,0.006184298110481427,28,0.5261194029850746,0.5333333333333333,0.5886654478976234,0.5421903052064632,0.5655430711610487,0.5511703121167086,0.022973061591019677,32,0.774622892635315,0.7763975155279503,0.8003549245785271,0.7737355811889973,0.7939609236234458,0.7838143675108471,0.011114112348726156,16
19.67687554359436,1.301354546529352,0.08702497482299805,0.010905683826362806,,0.8,255,20,63,0.0,0.5,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8193111498877093,0.8170209070492624,0.8215872554246845,0.8287225534389995,0.8296943054842219,0.8232672342569755,0.005070646663639099,25,0.5227272727272727,0.5481481481481482,0.5944954128440367,0.5513513513513514,0.5805243445692884,0.5594493059280194,0.0253542407560864,28,0.7763975155279503,0.7834960070984915,0.8039041703637977,0.7790594498669032,0.8010657193605684,0.7887845724435422,0.01144914776249666,8
21.236678504943846,2.057016934047457,0.0949923038482666,0.011261121435819983,,0.8,255,20,63,0.5,0.0,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8157889422067117,0.814815488019647,0.8165220622687543,0.8335797263018435,0.8347332705147753,0.8230878978623464,0.009061025146509324,27,0.5308411214953271,0.5238095238095238,0.5919117647058824,0.5627240143369175,0.5951035781544256,0.5608780005004153,0.029712551281050388,27,0.7772848269742679,0.769299023957409,0.80301685891748,0.7834960070984915,0.8090586145648313,0.7884310663024959,0.015184660670068741,9
26.458159494400025,1.4350106959490603,0.09453201293945312,0.028965577115472055,,0.8,255,20,63,0.5,0.5,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8153850193075146,0.8150255279272292,0.8173299080671481,0.8315055822144669,0.8366542242784292,0.8231800523589575,0.009081307763821121,26,0.5255474452554745,0.5355191256830601,0.5897435897435898,0.5657657657657658,0.5973534971644613,0.5627858847224703,0.02849805222617131,23,0.769299023957409,0.7737355811889973,0.8012422360248447,0.7861579414374446,0.8108348134991119,0.7882539192215615,0.015830707352046267,10
13.679954671859742,0.9549014314156606,0.09057769775390626,0.010035851760753965,,0.8,255,50,31,0.0,0.0,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8243945195741037,0.8184265587384681,0.8274037451731214,0.83268099785113,0.8431470479995794,0.8292105738672806,0.008354916457406757,15,0.5330882352941176,0.5231910946196661,0.5822784810126582,0.5480943738656987,0.5958254269449715,0.5564955223474224,0.028068728658301206,30,0.774622892635315,0.771960958296362,0.7950310559006211,0.7790594498669032,0.8108348134991119,0.7863018340396626,0.014646343662309736,13
14.002048778533936,1.1337306629502146,0.08745331764221191,0.010667524814400656,,0.8,255,50,31,0.0,0.5,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8198382692711615,0.8189031877595204,0.825174090769554,0.8363142843294072,0.8422917180606051,0.8285043100380497,0.00926779898755891,16,0.5241635687732342,0.5328330206378987,0.6017699115044248,0.5583941605839416,0.5962264150943396,0.5626774153187678,0.03176825202837176,24,0.7728482697426797,0.7790594498669032,0.8003549245785271,0.7852706299911268,0.8099467140319716,0.7894959976422417,0.01371182118124807,7
13.53166847229004,0.09796642760471558,0.0815274715423584,0.008986990437932675,,0.8,255,50,31,0.5,0.0,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8263495064062173,0.8200947603121516,0.8223789443071107,0.8399172765902444,0.8427487028506954,0.8302978380932838,0.009273172362463453,12,0.5386064030131826,0.5355805243445693,0.5952813067150635,0.5776173285198556,0.583969465648855,0.5662110056483053,0.024457268771040985,20,0.782608695652174,0.7799467613132209,0.8021295474711624,0.7923691215616682,0.8063943161634103,0.7926896884323271,0.010402299073143108,2
12.733895349502564,0.30057052243894977,0.08002252578735351,0.013747638953550965,,0.8,255,50,31,0.5,0.5,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8268402727287416,0.820425977089493,0.8203714474981016,0.8398829431438127,0.8434827093940704,0.830200669970844,0.009732517557181767,13,0.5485074626865671,0.5204460966542751,0.5989110707803993,0.5677655677655677,0.5882352941176471,0.5647730984008913,0.028122178606820432,22,0.7852706299911268,0.7710736468500443,0.8039041703637977,0.7905944986690329,0.8072824156305506,0.7916250723009104,0.013112823925622012,3
19.54097924232483,2.1789025279918324,0.09891972541809083,0.017911807778195735,,0.8,255,50,63,0.0,0.0,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8131836395068909,0.811434653353368,0.8188325012521611,0.828262081333915,0.8334634189741703,0.821035258884101,0.008548190691975934,32,0.5306122448979592,0.5274725274725275,0.5938069216757741,0.5529622980251346,0.5814814814814815,0.5572670947105755,0.026601593979595876,29,0.7755102040816326,0.7710736468500443,0.8021295474711624,0.7790594498669032,0.7992895204262878,0.7854124737392061,0.012775373123050509,14
17.676751804351806,0.3353594387966693,0.08839259147644044,0.007873648052817747,,0.8,255,50,63,0.0,0.5,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8142217213578272,0.8136764254439114,0.8179681062478794,0.8284357681805697,0.8318781266050074,0.821236029567039,0.00751156338508611,31,0.5276752767527675,0.5352622061482821,0.5828779599271403,0.5678571428571428,0.5981308411214953,0.5623606853613656,0.027085342123449502,26,0.7728482697426797,0.771960958296362,0.7968056787932565,0.7852706299911268,0.8090586145648313,0.7871888302776513,0.01422666857711126,12
16.873378610610963,0.6715412693427577,0.08722343444824218,0.012686367036725885,,0.8,255,50,63,0.5,0.0,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.819262679139806,0.8156879614819122,0.8153143328001551,0.8338483350298096,0.8335726100302097,0.8235371836963786,0.008420529424690843,24,0.5223880597014925,0.52994555353902,0.5698529411764706,0.5663082437275986,0.5895522388059702,0.5556094073901103,0.025423416351714762,31,0.7728482697426797,0.7701863354037267,0.7923691215616682,0.7852706299911268,0.8046181172291297,0.7850584947856662,0.01269913237679187,15
19.875556230545044,2.03028402422475,0.0837033748626709,0.007282492821531043,,0.8,255,50,63,0.5,0.5,0.8,"{'clf__class_weight': None, 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8196867981839627,0.8159060798474786,0.8157990402791915,0.8345471216454203,0.8343490797620444,0.8240576239436196,0.008598832688378608,22,0.5485074626865671,0.5274725274725275,0.5825602968460112,0.5800711743772242,0.5932835820895522,0.5663790086943765,0.024520489369849532,19,0.7852706299911268,0.7710736468500443,0.8003549245785271,0.7905944986690329,0.8063943161634103,0.7907376032504282,0.012281734288143319,5
10.235375833511352,0.1230890473403423,0.08996834754943847,0.02081631093051413,balanced,0.8,255,20,31,0.0,0.0,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8253497972307047,0.8218235503207149,0.8311965811965814,0.8382975457644645,0.8430560554528801,0.8319447059930691,0.007877956136183093,6,0.6118721461187214,0.5960061443932412,0.6218236173393124,0.6029850746268657,0.6182380216383307,0.6101850008232942,0.009550224131404437,8,0.7737355811889973,0.7666370896184561,0.7755102040816326,0.7639751552795031,0.7806394316163411,0.772099492356986,0.006051165182257224,27
11.330199670791625,0.8034322389372303,0.07547893524169921,0.012018709397049665,balanced,0.8,255,20,31,0.0,0.5,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8303099704328438,0.8229181813775388,0.8317782301714249,0.8408362011859176,0.8406942933518823,0.8333073753039214,0.006789813674116376,2,0.6216216216216216,0.6049382716049383,0.6224188790560472,0.6281481481481481,0.628482972136223,0.6211219785133956,0.008571992188559202,3,0.7763975155279503,0.7728482697426797,0.7728482697426797,0.7772848269742679,0.7868561278863233,0.7772470019747801,0.005133342950500429,18
11.814793825149536,0.48736014574876085,0.08084549903869628,0.004213816923990666,balanced,0.8,255,20,31,0.5,0.0,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8269715476709805,0.8212055482849434,0.8305745399318177,0.843748485289128,0.8415597335738233,0.8328119709501387,0.008601818244207327,4,0.6056971514242878,0.5709876543209876,0.6181277860326895,0.6318926974664679,0.6387596899224807,0.6130929958333827,0.023937900399602127,6,0.7666370896184561,0.7533274179236912,0.771960958296362,0.7808340727595386,0.7930728241563055,0.7731664725508706,0.013362104039374236,24
11.849411296844483,0.27185942661130075,0.07253632545471192,0.005213658954729459,balanced,0.8,255,20,31,0.5,0.5,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8290840644337808,0.8245742652642463,0.8313056403793643,0.8433970723668266,0.8412483368584519,0.8339218758605339,0.007226109754777567,1,0.6137724550898204,0.6069802731411229,0.6266471449487555,0.6379821958456974,0.6294573643410852,0.6229678866732963,0.011146654119001217,1,0.7710736468500443,0.7701863354037267,0.7737355811889973,0.7834960070984915,0.7877442273534636,0.7772471595789446,0.007064491594182462,17
19.568036365509034,1.1218145742160737,0.07566413879394532,0.004536936225076471,balanced,0.8,255,20,63,0.0,0.0,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8180549496712067,0.8159181975344547,0.8236755368135331,0.8278823938086698,0.8349233438345472,0.8240908843324825,0.006857339910887256,21,0.5765472312703583,0.561344537815126,0.6088328075709779,0.5897435897435898,0.6033333333333334,0.5879602999466771,0.01740016541868032,16,0.769299023957409,0.7684117125110914,0.7799467613132209,0.7728482697426797,0.7886323268206039,0.775827618869001,0.007581854918779138,20
17.773190212249755,0.27033451859311436,0.07356290817260742,0.001927926173943305,balanced,0.8,255,20,63,0.0,0.5,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8181357342510461,0.817348084597612,0.8226253372756208,0.8313601699707559,0.8311097450995458,0.824115814238916,0.006085734164255487,20,0.580542264752791,0.569078947368421,0.6136724960254372,0.5822784810126582,0.6196721311475409,0.5930488640613697,0.019905303962909616,15,0.7666370896184561,0.7675244010647737,0.7843833185448092,0.7657497781721384,0.7939609236234458,0.7756511022047247,0.011461527599035471,21
17.84404616355896,0.2054268573852054,0.07693667411804199,0.0038464669388023425,balanced,0.8,255,20,63,0.5,0.0,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8164231011584508,0.8141692113809317,0.8187032459244179,0.8342764933029583,0.8346523882510425,0.8236448880035601,0.008950514756947612,23,0.5971563981042654,0.5575364667747164,0.5953488372093023,0.5993788819875776,0.6264274061990212,0.5951695980549766,0.0219772642167434,13,0.7737355811889973,0.7577639751552795,0.7684117125110914,0.7710736468500443,0.7966252220248667,0.7735220275460557,0.012761107343987117,23
18.078550100326538,0.3546760822411719,0.08801770210266113,0.02055165160834134,balanced,0.8,255,20,63,0.5,0.5,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 20, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8198120142827137,0.8176025560241061,0.8184003037500202,0.8363728531497907,0.8329134195807871,0.8250202293574835,0.007964362069431827,19,0.5977742448330684,0.580952380952381,0.5965996908809892,0.6259541984732825,0.617124394184168,0.6036809818647778,0.01599027852585663,11,0.7755102040816326,0.7657497781721384,0.7684117125110914,0.782608695652174,0.7895204262877442,0.776360163340956,0.008817224638636474,19
8.33546323776245,0.046029008402326176,0.07074790000915528,0.00276408838974538,balanced,0.8,255,50,31,0.0,0.0,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.824891344740116,0.8220376294572892,0.8258769166141567,0.8416642431292715,0.8417781156859018,0.831249649925347,0.008642545597681598,8,0.613603473227207,0.5770392749244713,0.6053412462908012,0.6353276353276354,0.6338461538461538,0.6130315567232538,0.02137884415322473,7,0.7630878438331854,0.7515527950310559,0.7639751552795031,0.7728482697426797,0.7886323268206039,0.7680192781414057,0.012329119804901418,31
8.434819269180299,0.02982396455218709,0.07224316596984863,0.004043247909410552,balanced,0.8,255,50,31,0.0,0.5,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8263555652497053,0.8233301827347197,0.8266686054965828,0.8382349377150888,0.8418185568177683,0.831281569602773,0.007323208825798101,7,0.6180758017492711,0.5924812030075188,0.6120058565153733,0.6371428571428571,0.6381679389312978,0.6195747314692637,0.017017287364852817,4,0.7675244010647737,0.7595385980479148,0.7648624667258208,0.774622892635315,0.7895204262877442,0.7712137569523136,0.010363550724640083,29
10.775028467178345,1.529482287946525,0.07705245018005372,0.004145400558798198,balanced,0.8,255,50,31,0.5,0.0,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8267170762444864,0.8221830417010001,0.8271452345176353,0.8452187646422051,0.8447141418594024,0.833195651792946,0.009768192538814741,3,0.6144927536231884,0.5852941176470589,0.6194690265486725,0.6409155937052933,0.6523076923076923,0.6224958367663811,0.023174179605019177,2,0.7639751552795031,0.7497781721384206,0.7710736468500443,0.7772848269742679,0.7992895204262878,0.7722802643337048,0.016317600786985687,25
12.727150344848633,0.24882243700257167,0.08511843681335449,0.010437594196947902,balanced,0.8,255,50,31,0.5,0.5,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 31, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8286155138707125,0.8221588063270483,0.8255295429208473,0.8400000807845799,0.8451266414044395,0.8322861170615254,0.008787165030168832,5,0.6198830409356725,0.5807407407407408,0.6127167630057804,0.6335227272727273,0.6347305389221557,0.6163187621754153,0.019628774940613946,5,0.769299023957409,0.748890860692103,0.7622005323868678,0.7710736468500443,0.783303730017762,0.7669535587808373,0.011301829535219767,32
22.47104706764221,0.19816152168427886,0.09752564430236817,0.011138236504397835,balanced,0.8,255,50,63,0.0,0.0,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8146862326919038,0.814666036546944,0.8184204998949799,0.8281530221511316,0.8351376818334393,0.8222126946236796,0.008128015793585327,29,0.5987460815047022,0.5737439222042139,0.5953488372093023,0.596875,0.6204620462046204,0.5970351774245678,0.014812814340818905,12,0.7728482697426797,0.7666370896184561,0.7684117125110914,0.7710736468500443,0.7957371225577264,0.7749415682559997,0.01061509467574652,22
22.07164273262024,1.3668930873265714,0.07723360061645508,0.0074667358000374846,balanced,0.8,255,50,63,0.0,0.5,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.0, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8166129449210734,0.8141247798620199,0.8194868563488602,0.8289083579726302,0.8316516562665556,0.8221569190742279,0.0069009000317750155,30,0.5847589424572317,0.5673076923076923,0.6064318529862175,0.6021505376344086,0.6126418152350082,0.5946581681241117,0.016517929747450914,14,0.7630878438331854,0.7604259094942325,0.771960958296362,0.7701863354037267,0.7877442273534636,0.7706810548761941,0.009548398984743791,30
19.061516571044923,0.5719577015564792,0.08389744758605958,0.0069118814081730725,balanced,0.8,255,50,63,0.5,0.0,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.0, 'clf__subsample': 0.8}",0.8190566784612153,0.8178570274506003,0.8195110917228119,0.8381662708222255,0.8361123131114193,0.8261406763136545,0.009019996891551462,17,0.5895061728395061,0.5838509316770186,0.6039453717754173,0.6151515151515151,0.628125,0.6041157982886916,0.01626261868975299,10,0.7639751552795031,0.7622005323868678,0.7684117125110914,0.774622892635315,0.7886323268206039,0.7715685239266762,0.009548680627463538,28
11.210980796813965,3.5014809332811017,0.07553138732910156,0.011356746380406384,balanced,0.8,255,50,63,0.5,0.5,0.8,"{'clf__class_weight': 'balanced', 'clf__colsample_bytree': 0.8, 'clf__max_bin': 255, 'clf__min_child_samples': 50, 'clf__num_leaves': 63, 'clf__reg_alpha': 0.5, 'clf__reg_lambda': 0.5, 'clf__subsample': 0.8}",0.8184709902573797,0.81763083062705,0.8171683389074693,0.8379117993957313,0.836868562277321,0.8256101042929902,0.009633106859776273,18,0.5882352941176471,0.5788667687595712,0.6114457831325302,0.6264705882352941,0.6327503974562798,0.6075537663402646,0.02099529168231222,9,0.7639751552795031,0.7559893522626442,0.7710736468500443,0.774622892635315,0.7948490230905861,0.7721020140236186,0.013042258175497605,26
